,Age,Income,Loyalty_Score,Prior_Purchases,Avg_Spend,Recency,Browsing_Time,Clicks_On_Promo,Purchase_Frequency,High_Value_Customer,Engagement_Score,Gender_Male,Promotion_Type_Discount,Promotion_Type_FlashSale,Promotion_Type_LoyaltyPoints,Channel_Email,Channel_In_store,Channel_SMS,Time_of_Day_Evening,Time_of_Day_Morning,Will_Buy
199,56,70743.56651697197,51,10,51.57709858897622,35,23.44614866771924,1,1.6853134496287316,1,97,1,1,1,0,0,1,0,0,1,1
200,23,67049.0715755684,82,5,62.43339011378679,31,18.718741847364907,0,2.185852413212899,1,5,1,0,1,0,0,0,0,0,0,0
201,25,43145.49014633863,80,4,420.7282318270372,53,4.711259899677232,1,4.700488233919579,1,96,1,0,0,1,0,1,1,1,0,0
202,44,48305.1232719787,72,7,139.7582090748734,55,10.767454307888157,2,2.0843364782554112,1,94,1,1,1,0,1,1,0,1,0,1
203,26,31625.974247165715,97,3,77.34617077830839,32,5.406440945093726,1,2.1440566858024708,0,95,0,1,0,1,0,1,1,0,1,0
204,54,51334.284089145534,12,6,156.716632956426,37,8.925165560772973,3,1.4422812158524607,0,13,0,0,0,1,1,0,0,0,0,0
205,50,67488.705730571,53,3,241.7450692913871,32,18.497505155623216,3,4.82008288111635,1,42,0,0,0,1,0,1,1,1,1,0
206,68,41860.92737362583,75,3,378.75482169503215,43,11.320437584198844,3,2.5541931049712754,1,5,1,1,0,1,0,0,0,0,0,0
207,59,63156.52968179439,5,4,330.9509869480425,56,11.88237964309213,1,3.066764603255433,0,23,1,1,0,0,0,1,0,0,0,0
208,61,56955.85786085648,27,1,156.9295479021892,37,16.235454049253974,2,2.539256415356299,0,62,1,0,0,0,0,0,0,0,0,0
209,41,58667.253363217096,12,2,276.471701645263,39,2.7080017513675103,2,1.6381358454373889,0,1,0,1,0,0,1,0,1,0,0,0
210,32,42735.36229120448,17,4,466.79634742935593,38,22.190038966497504,1,4.146856759134441,1,74,1,0,0,1,1,0,1,0,0,0
211,49,44680.63725599759,6,5,416.7534996426909,30,12.111115049058869,1,0.6281205164456952,0,91,1,1,1,0,0,0,0,1,0,0
212,49,22298.413482928976,97,8,195.43540317430703,58,14.463872937249372,0,3.606095435412622,1,54,0,0,0,1,1,1,0,0,1,0
213,41,41499.95881234841,5,7,492.01905261006334,32,29.231561892753486,1,3.174227647697086,1,72,1,0,0,1,0,0,0,1,0,0
214,58,67452.28187046888,57,7,368.87918019580894,45,10.396569960715794,0,1.1492629280993714,1,3,0,1,0,0,1,1,0,0,1,0
215,69,36060.017088465895,28,2,78.10221005005181,2,19.48174618562037,1,1.2465726993531023,0,83,1,0,0,0,0,0,0,0,0,0
216,66,38295.47519214643,78,6,65.82232097988741,51,11.83587908714474,0,3.4665151455539123,0,64,1,1,0,0,0,1,0,1,0,0
217,66,59602.84735560686,69,8,125.78357705451349,11,26.839053288641978,3,1.9046245624847216,1,51,1,0,0,1,1,0,1,0,0,0
218,69,56041.5243798964,59,6,377.5351406225661,59,25.41801238315168,3,1.6958213517455565,1,2,0,1,1,1,0,0,0,1,1,1
219,29,60347.94874694451,33,4,132.68251662909256,20,7.32456572569529,3,0.7662024299177568,0,49,1,0,0,0,0,1,0,1,0,0
220,56,32551.69189864394,62,4,280.1690461439751,37,20.783196807065927,1,3.9491739019525287,1,31,0,0,0,1,0,1,0,1,0,0
221,19,88460.8692395052,50,4,91.96705408137429,9,2.0486426773264896,0,4.472023708852904,1,74,1,1,0,0,1,0,1,1,0,0
222,20,31763.699387491244,19,1,464.3987710235878,38,28.899243146943714,2,4.189299582765802,1,80,0,1,1,0,0,0,0,0,1,1
223,66,52313.70970601103,86,6,204.7822761126054,49,10.53480422962331,2,2.597153537750166,1,84,1,0,0,0,0,0,1,0,1,0
224,54,47620.1675619712,69,8,458.6594254522839,19,24.972098900284536,1,2.902803838612531,1,3,0,0,0,0,1,0,0,0,0,0
225,66,32200.37723952429,66,7,475.1940388597449,55,9.621097845711564,2,1.5902428729310976,1,35,0,0,1,0,1,0,0,1,1,0
226,34,44446.858657801255,94,7,52.75789129115636,40,19.019845161786478,1,1.2778463273845375,1,98,1,0,1,1,0,0,1,0,0,1
227,66,50349.61401328805,47,6,258.86083423942944,7,29.50936468033152,6,4.203505287011051,1,85,0,1,0,1,0,0,0,1,0,1
228,19,40250.40182204795,39,6,61.0952250681018,5,26.314820907635745,0,4.0925487224517365,0,36,0,0,0,0,0,0,1,0,1,0
229,19,64058.35432302274,68,4,458.91174483630766,47,4.8949407061567305,0,3.998119227966014,1,64,0,1,0,1,0,0,1,0,1,1
230,45,47575.613818062935,33,3,283.28339513055914,42,16.469904151169192,1,2.5851168787893566,0,32,1,0,0,0,0,0,0,0,1,0
231,40,29880.8799347257,13,6,83.72480571432357,24,10.521100285229236,3,4.390284923800516,0,18,0,0,0,1,0,1,0,0,0,0
232,54,28608.117009960544,84,3,99.62452772445508,48,13.086731664283922,1,4.668044312078666,0,34,1,0,0,0,0,0,1,0,0,0
233,49,59092.47635917184,54,10,222.57906102173257,41,10.12197556364118,2,1.9775495509405012,1,56,0,0,1,0,1,0,1,0,1,0
234,50,27698.43825949496,7,5,473.1053867928002,7,10.145181521045842,3,1.5111252130116013,0,67,0,0,0,0,0,0,1,0,0,0
235,18,54746.39109573625,79,6,361.8091182056364,11,16.32234198892068,1,2.5891836384919245,1,53,0,0,0,1,0,1,1,0,1,0
236,36,56669.82778500439,87,6,440.4284897851096,9,5.839723872782262,2,1.3069686050356664,1,67,0,1,0,0,0,0,0,0,1,0
237,19,35069.669541139745,14,4,214.90549085299085,49,16.168123214477607,1,4.4780129831295366,0,91,1,0,0,0,0,0,0,0,0,0
238,61,63361.07125662336,87,6,69.44616479749925,30,8.441066572229197,2,2.020957250349962,1,66,1,1,0,0,0,0,0,1,0,0
239,43,24233.09564357552,19,5,488.44293674198633,41,8.740588836829808,5,3.092773039432596,1,64,0,1,1,0,0,1,0,1,0,1
240,49,54446.88400997838,54,3,57.7278457980663,3,22.18856606816512,0,3.1762377315820625,0,67,1,0,1,0,1,0,0,0,0,0
241,23,49387.130996059874,93,2,476.44324388649005,22,0.98484874644208,2,2.8174454615565336,1,81,1,1,1,0,0,0,1,0,1,1
242,49,48215.0303640366,20,3,215.9048407321151,40,11.49027830394683,3,1.2043656924039423,0,39,0,0,1,0,0,0,0,0,0,0
243,21,32331.55035529141,29,2,54.54068225984668,51,12.285277966593986,0,4.959502880420171,0,38,0,0,1,0,0,1,1,1,0,0
244,28,35944.66993400111,24,8,360.1207542760287,20,14.604793177573365,1,1.2767145315850836,0,40,0,0,0,0,0,0,0,0,1,0
245,34,74282.03037530897,82,7,491.2431368141094,32,20.103429639413207,4,3.8817831225690944,1,19,0,1,0,0,0,0,0,1,0,0
246,55,68227.3251330763,63,4,484.5315752769166,48,11.153634803838887,1,4.061132933248215,1,83,0,1,1,0,0,1,0,0,0,1
247,41,61131.26882785698,74,3,122.4216550410883,7,6.472799418763005,2,1.1532366876257272,0,5,0,0,0,0,0,1,0,0,1,0
248,22,64097.72155294532,57,3,131.56151272976973,7,26.55769793233463,3,4.699235801974462,1,69,1,0,0,0,1,1,0,1,1,0
249,69,62690.20317006903,8,6,304.49251157884703,20,29.43305493776824,1,2.694914431824777,1,14,0,0,1,0,0,0,1,0,0,0
250,51,45149.65681570687,90,5,336.787171892746,25,0.6984393258706909,1,3.3299733135545897,1,91,0,0,1,0,0,0,0,0,1,0
251,23,50714.05327721527,62,1,382.7380611496395,45,16.439358844920868,1,3.3898372521565827,1,49,0,0,0,0,0,0,0,1,0,0
252,39,27912.374329384867,29,8,131.4726622124664,35,10.316901135365026,1,2.7722980651653533,0,64,1,1,0,0,1,1,0,0,1,0
253,28,48654.56559788711,74,9,481.55318904399553,44,8.381988304077556,2,1.1390991985451917,1,57,0,0,0,0,0,1,0,0,0,0
254,65,67751.2137430878,17,4,337.432665330157,24,10.13762108701107,2,3.8828901105108464,1,35,1,0,0,0,1,1,0,0,0,0
255,33,40089.39127614297,66,7,431.1711134917497,40,19.2024449171434,0,3.118036258055715,1,85,1,0,0,0,0,1,0,1,0,0
256,50,65347.1180703084,6,3,293.0295718778773,13,5.802408705870866,3,1.0340627686582258,0,5,1,0,1,0,1,1,0,1,0,0
257,26,51373.78608040645,58,7,236.4245814154472,52,27.39453527857271,4,3.651448858851239,1,88,0,0,0,0,0,0,0,0,0,0
258,23,29219.422014954016,69,5,489.73230796774817,48,14.036824295690325,2,3.6624346736292073,1,39,1,0,0,0,0,0,1,1,1,0
259,33,33390.207299805326,28,6,311.9546168689262,39,9.834747311164918,1,2.968189007431618,0,24,0,1,1,0,1,0,0,0,1,0
260,46,63789.54304561632,62,8,440.0931122596305,4,22.98938681327321,0,0.9074696463120562,1,40,0,1,0,1,0,0,0,0,1,0
261,20,58287.861278875775,41,2,478.98157836483045,12,0.5887652905621605,1,2.0868981401152817,1,50,0,0,1,0,1,0,1,0,0,0
262,37,51526.46109481438,69,4,353.9095821538967,17,13.0124006855673,5,0.7291584843201544,1,77,0,0,0,0,1,1,0,1,1,0
263,53,45889.52278628082,82,9,297.0224053334037,1,10.723577669936772,1,2.649182084718761,1,58,1,0,1,0,0,0,0,1,1,0
264,36,53158.51966442878,90,4,51.57988290979278,17,10.21247630869306,2,4.579012093523195,1,1,0,1,0,0,0,1,1,0,0,0
265,43,63204.443738798735,84,4,68.0088383325527,2,10.178433726508436,2,0.5101384217581568,1,43,1,0,0,0,0,1,1,0,0,0
266,20,72137.79920730928,41,3,140.38304722300234,6,1.0350141946432954,1,1.6998739386908548,0,39,1,1,0,0,0,0,0,1,0,0
267,36,72855.26299160907,49,4,133.70379433519787,44,4.648280449964308,3,4.099365955166382,1,10,0,1,0,1,1,0,0,1,0,0
268,37,55579.39851137747,91,4,164.6414578399304,58,4.34236626344119,3,0.5443737521972294,0,2,0,0,0,1,1,0,0,1,1,0
269,49,47421.02464453219,49,6,187.22058696394737,11,29.659454094103708,3,0.5457804667070302,1,63,1,1,0,0,0,0,1,0,0,0
270,24,52193.72011728284,76,7,212.0294720978277,53,0.7627561011292916,2,3.248683637424796,1,16,1,1,1,0,1,0,0,1,0,0
271,69,57831.8053588262,71,3,239.24196053099445,43,5.095502324924746,5,4.05139890559363,1,37,0,0,0,0,1,0,0,1,1,0
272,58,57771.00415767637,3,6,94.4898523052066,18,29.22781780889504,2,3.994274378600018,0,16,0,0,1,0,0,0,0,1,0,0
273,50,69619.79955710158,10,8,69.06286937875191,40,18.88487215491913,1,4.008101093371791,0,87,0,1,1,0,0,0,0,0,0,0
274,57,81736.33582874983,98,7,353.27500208286057,25,13.574946906141266,0,2.124528551679496,1,90,1,0,1,0,0,0,0,1,0,0
275,56,46921.18055578871,89,3,291.8006711793849,39,2.45495189808646,1,4.472258649235064,1,80,0,0,1,0,1,0,1,1,0,0
276,35,82338.27363236694,35,4,249.86489099905384,28,20.12286873282301,2,0.557760206285316,1,27,0,0,0,0,0,0,1,0,0,0
277,57,67583.5887013759,80,6,335.49797352575854,46,4.220309331669909,1,1.904849315475352,1,63,0,0,0,0,1,0,0,1,1,0
278,18,48487.65514722188,2,8,422.4557332415933,16,20.16846505255953,3,2.0173446267592547,1,94,0,1,0,0,1,1,1,1,0,0
279,28,72478.4725829762,24,3,242.46180910229208,12,29.377377266281744,0,1.2450700661879353,0,64,1,0,0,1,0,0,0,0,0,0
280,45,75284.72452128747,74,4,338.5037592733907,41,16.005982492646886,1,2.0130168784644464,1,97,1,1,0,1,0,1,0,1,0,1
281,42,43095.5683370923,38,3,479.1075007258214,52,6.501131169629557,1,3.1364785852344905,1,32,0,0,0,1,0,0,0,0,0,0
282,67,75983.22878728472,22,8,427.8310231377024,29,18.795984151299987,1,2.841256907138221,1,9,1,1,0,0,0,0,0,0,1,0
283,40,66126.24231553945,26,1,241.70036472608425,23,15.436597664959358,2,1.9374231136304292,0,11,0,0,1,0,0,0,0,0,0,0
284,48,85528.38691968788,43,3,340.12257701663435,21,16.040893881958315,2,3.87197381157105,1,70,1,0,1,0,1,1,1,0,1,0
285,47,43639.42127000752,55,7,129.6819148621729,16,14.395397688987904,1,3.716557602970133,0,30,1,0,1,0,0,1,0,1,0,0
286,59,44698.59884396006,39,5,302.23498320279043,53,20.24484316988232,1,1.763134146861982,0,15,0,1,0,0,1,0,1,0,1,0
287,52,19600.0680538499,91,9,491.5977310122993,51,17.20116633596936,1,1.9545277675006287,1,59,0,0,0,0,0,1,0,1,1,0
288,24,58567.90880851943,29,5,283.24180184113504,48,29.61115281588575,1,1.7938408938445742,0,48,0,1,1,0,0,0,0,0,0,0
289,33,55628.76883428077,20,4,467.4372346355663,41,24.79331628916533,1,1.07983024930047,1,94,0,0,0,0,1,0,0,1,1,0
290,43,41555.094926965,91,5,233.3007142264673,45,8.014481493559096,4,3.887517393323847,1,82,1,0,1,0,0,0,0,0,0,0
291,65,48772.23902767913,41,7,499.480172233084,26,21.80012000495871,0,0.7082442973186207,1,76,0,1,1,0,0,0,1,0,1,1
292,69,30331.68484737327,54,3,310.649015852401,37,6.507580446603561,1,1.1776122234654025,0,60,0,0,0,0,0,0,0,0,0,0
293,66,67976.67429247529,20,6,69.02104740617055,22,23.4921576016336,2,0.9738703298653136,0,68,0,0,0,1,1,0,0,0,0,0
294,19,42654.50788207535,19,7,314.0396585111246,51,4.51197343532253,2,4.214025389859504,0,57,0,0,0,0,0,1,0,1,0,0
295,18,96410.73523431428,84,4,173.55771305581848,10,14.25925962306242,1,0.6980383192403794,1,64,0,0,0,0,0,1,1,1,1,0
296,65,47365.980489334506,99,4,64.61659491615262,7,23.73912532935163,3,3.4908228046245147,1,54,0,1,0,0,1,1,0,1,1,0
297,29,38605.71738427536,66,4,419.3839871125985,9,8.475369798966303,1,0.7001356928486157,1,80,1,0,1,1,0,0,0,1,0,1
298,22,43815.30321897708,30,3,174.07833664134017,25,25.12986184143673,3,4.038995317648097,0,87,0,1,0,0,0,0,1,1,1,0
299,54,28820.58535183623,53,4,408.44684932092434,46,19.36010620011576,1,4.607213388771869,1,75,1,1,0,0,0,0,0,0,1,0
300,49,57234.07836054413,34,2,179.69791233014013,15,11.985917640305754,0,2.6907942462555265,0,54,0,0,0,0,0,0,1,0,1,0
301,26,43701.50450331317,22,7,137.44685924319845,13,12.760159608257528,2,4.120438104555331,0,59,1,0,0,1,0,1,1,1,0,0
302,58,66968.79185596606,67,6,488.2710083469924,42,27.787146864203677,4,3.678847397826027,1,88,1,1,1,0,0,0,0,0,0,1
303,52,45878.787572383735,6,7,212.7403974897588,46,6.61195090037014,5,4.0803588147806025,0,86,1,1,0,0,1,0,1,0,0,0
304,36,70766.6316752847,79,5,320.6192951494222,26,20.831542193723838,2,3.950488397866948,1,39,0,0,1,0,1,0,1,0,0,0
305,65,61361.83623975561,27,4,324.4916717665122,21,21.24809675167191,2,1.4241554768242937,1,15,1,0,1,1,0,1,1,0,0,0
306,33,50428.95165077516,10,5,302.2130669780758,23,27.681245826190736,0,2.748015545696553,0,79,0,0,1,0,0,0,0,0,0,0
307,20,73703.48881026232,73,4,461.6130845845466,44,21.423611635844484,0,4.821863842068736,1,74,1,0,0,0,1,1,1,0,1,0
308,37,64284.40191555814,97,7,353.49848211509084,28,17.575575799945412,3,2.0458982506167125,1,28,0,1,0,0,0,0,0,0,1,0
309,41,94193.19239994838,96,5,231.67985184721857,51,27.08542391658716,3,4.86719190786679,1,36,0,0,1,0,0,0,0,0,1,0
310,50,43858.17132532693,48,6,438.0711730359233,38,24.891047686487106,2,3.124227701451811,1,54,1,0,1,0,0,1,1,0,1,0
311,41,51149.24158187691,70,5,131.47830460218398,12,21.53161599954337,1,2.577251379495998,1,17,0,1,1,0,0,0,1,0,1,0
312,69,73530.63516516394,59,2,294.9065409246879,24,1.0740936335260167,3,3.45990859261791,1,86,1,1,0,1,0,0,0,0,0,1
313,28,26846.932822473314,59,4,477.7476673746904,13,11.268260505386806,2,4.171276270299622,1,87,1,1,0,0,0,0,0,1,1,0
314,66,69754.15344848843,2,4,331.42893344618574,40,18.99350119883545,3,2.2739366968283714,1,93,0,0,1,0,0,0,1,0,0,0
315,25,56589.54136522206,29,6,417.6358027136943,48,15.715290678267271,1,0.6482937880158708,1,22,1,0,0,0,1,0,1,1,0,0
316,53,36676.83866829128,68,11,344.1023264953368,2,9.64761796228553,3,3.689628340866851,1,75,0,0,0,0,0,0,0,0,0,0
317,55,29554.405121733176,65,6,427.7168885920507,54,4.4182750737423175,4,4.802750530238233,1,36,1,1,0,0,0,1,0,0,0,0
318,57,39912.65790304574,83,8,475.0195459303597,39,16.634597822398757,2,3.3124399262435213,1,29,0,1,1,0,0,0,1,0,1,1
319,37,15727.706415116423,26,5,172.81477738973155,12,8.648935518280169,1,1.34786515345463,0,55,0,1,0,0,0,0,0,0,1,0
320,52,42656.908344627445,89,3,126.34748656552348,39,7.06671464528899,1,1.6170913948149963,0,42,0,1,0,0,0,0,0,0,0,0
321,65,59338.345000138725,10,5,267.795837649643,51,12.028850988942512,0,4.593878233841184,0,32,1,0,0,1,0,0,0,1,0,0
322,42,42855.49038546758,53,1,365.8380920708971,14,23.586193853106632,3,0.5610294302201179,1,14,0,0,0,1,0,0,0,1,0,0
323,52,70824.69052150712,79,8,152.23606393199725,30,14.686819720752734,5,2.9693599945853784,1,18,0,0,1,0,1,1,0,0,1,0
324,42,74899.21404087932,59,6,51.84565269357518,41,6.573117093910232,3,1.214049403372801,0,38,0,1,0,0,0,1,1,0,0,0
325,46,69134.66723938662,22,4,204.3208021265174,50,3.5954039541734466,0,1.772439958476857,0,34,0,0,0,1,0,0,0,1,1,0
326,35,53459.61365396548,51,7,485.9867009605048,43,15.019719186866515,0,1.8814174227196705,1,45,0,0,0,0,0,0,0,0,0,0
327,63,15129.81091270296,48,1,362.735357272631,48,23.85155531282481,3,1.486772364822474,0,87,0,0,0,0,1,0,0,1,1,0
328,35,39444.53761951091,21,7,230.5964497735508,19,19.619258907252817,2,4.065584282177701,0,32,0,0,0,0,1,0,0,1,0,0
329,19,47869.4220983842,22,3,136.65924380607817,31,7.041251516283164,0,1.9949412829044144,0,67,0,1,1,0,0,1,0,1,0,0
330,52,36591.98525742784,98,9,210.24035318963612,43,13.157526912115818,1,2.054682460694921,1,63,0,0,1,1,0,0,0,0,0,1
331,33,47907.41786770144,30,4,126.42774498556156,50,25.671387863987658,1,2.538530661620566,0,55,1,1,0,1,0,1,1,0,0,0
332,58,74151.01203040069,25,2,97.83761959082813,43,5.411911644799883,3,4.560328799331901,0,43,0,0,0,0,0,0,1,1,0,0
333,53,25313.35205727023,28,4,458.0340676576493,25,16.00920906341862,5,3.5967786441200733,1,22,0,0,0,0,1,0,0,0,1,0
334,50,77175.3808417854,65,6,498.9426522689631,4,10.75132211194916,3,0.7778736687549996,1,87,0,0,1,0,1,0,0,0,0,0
335,21,63270.89632631206,45,2,123.85149781810564,50,3.812974669402629,3,0.6766786446645835,0,68,1,1,0,0,0,0,0,0,0,0
336,50,54023.25212416543,68,1,74.53515149522588,51,1.5921272352358573,1,3.048751533096614,0,77,0,0,0,0,0,1,0,0,0,0
337,31,39295.75166388854,7,7,198.37899821579555,13,16.72055440090928,1,4.491772527772435,0,96,0,0,1,1,0,0,0,1,0,0
338,38,36890.74481762862,49,7,257.7466313426369,36,0.7203913248373298,2,1.95463164200266,0,29,1,0,0,0,0,0,1,1,0,0
339,65,25606.734281168905,9,6,142.16956118413452,42,3.1930388891187538,1,1.614973230059758,0,40,1,0,0,0,0,0,0,1,1,0
340,37,75751.48220471581,36,8,185.6412103093513,54,10.49217200673606,2,3.866859703908856,1,45,1,0,0,0,0,1,1,1,0,0
341,25,73064.17340111062,83,7,140.39183106124597,37,1.401253542137306,2,3.2094111491142234,1,10,0,0,0,1,1,1,0,0,0,0
342,24,28905.73057125077,1,5,398.4172557946031,3,12.073312270911355,1,3.0426230406056227,0,77,0,1,1,0,0,0,1,0,0,0
343,20,41710.58007640698,10,6,370.66007446126736,16,3.9979142228890407,5,1.171855396145935,0,45,0,1,1,0,1,1,0,0,1,0
344,34,56497.17153847863,36,6,335.7281820924418,26,10.5612054119346,1,1.2918259339744351,1,17,0,0,0,0,1,0,0,0,0,0
345,50,45507.36292741688,73,7,224.24803568564212,40,23.75567464399304,1,1.7680449916581091,1,2,1,1,0,1,1,1,0,0,1,0
346,65,21219.87864452273,46,6,459.0684235914062,56,18.828293899852078,4,1.4307752060687162,1,17,1,1,0,0,0,1,1,1,0,0
347,29,40133.40859166467,32,3,486.289643690759,39,13.417492225846525,1,4.871501352708963,1,90,0,1,0,1,0,0,0,0,0,1
348,68,79265.51447030029,32,3,128.1376906814354,19,2.8458159048692964,0,0.5837495736027081,0,38,1,0,0,0,0,0,1,1,0,0
349,39,41150.32114378334,6,1,150.35568863534513,46,18.61257481351052,1,3.317253522931958,0,37,0,0,0,0,1,1,0,1,0,0
350,39,47547.98994946689,48,5,286.5339626001663,15,4.994918610020605,3,2.8291947119394725,1,63,0,1,0,1,1,0,0,0,0,1
351,63,32822.33863946929,38,3,91.0627561770104,32,2.389931681462285,5,1.9546305615429636,0,5,0,1,0,1,0,1,0,0,0,0
352,47,58816.44477925622,17,9,246.40177947040075,49,19.953480922042274,5,4.494149204467889,1,25,0,0,0,0,0,0,1,1,0,0
353,55,51727.27698536876,74,8,311.8060691499696,21,27.370590944848125,2,3.51573159892677,1,73,1,0,0,0,0,0,0,1,1,0
354,55,38869.70387664532,27,4,284.9331070117999,1,13.871743759438615,4,4.992594580954519,1,92,1,0,0,1,0,1,1,1,0,0
355,62,30430.169062888624,54,2,198.9088623851117,6,1.3257777271826094,1,1.258951816969184,0,22,0,0,0,0,1,0,0,0,0,0
356,68,71068.15061016314,50,3,294.1006127347431,27,26.420901750814377,3,0.8954052614052295,1,93,0,0,0,0,1,0,0,0,0,0
357,25,25916.8489003838,35,2,481.46042941648153,23,2.102515607094865,3,1.1272877035985478,0,63,1,0,0,0,1,0,0,0,0,0
358,44,57557.23543384332,85,4,142.70783193111922,47,26.03864595677745,2,1.7118093541306831,1,35,1,0,0,0,0,0,0,0,0,0
359,44,17691.811329326403,25,4,344.6741112773016,31,11.815399259365638,2,2.375541462055802,0,55,0,0,0,1,0,0,0,0,0,0
360,51,60608.17524518574,28,5,69.52851237022332,12,11.02529670483038,1,4.381714782508743,0,20,1,0,0,0,0,1,0,1,0,0
361,38,64554.48330890091,15,8,79.88738201664572,21,16.32964164574791,4,1.7761629484799897,0,5,1,0,0,0,1,1,0,0,0,0
362,47,66421.75567459871,4,6,298.32270090061326,52,28.71683604158214,3,4.61859489512457,1,39,1,0,0,0,1,0,1,1,0,0
363,50,47581.87297145198,93,3,97.22263114757726,2,26.97234229807075,1,2.583084597821225,1,63,0,0,1,1,0,1,0,0,0,1
364,45,73760.05408345544,73,5,60.0560547920858,5,14.162869640312538,2,3.411815083425422,1,32,1,0,0,1,0,1,0,0,1,0
365,64,84616.87542494101,27,6,127.18084894160998,9,20.905114607612173,1,1.6898347132517784,1,63,1,0,1,1,0,1,1,0,0,1
366,50,45175.65295931055,26,3,304.1821269498085,20,17.45483464506803,1,1.2020621721059206,0,74,1,0,1,0,1,1,0,0,1,0
367,22,43234.92454805109,19,8,366.5034295335196,46,20.834501213988705,0,4.412556232961221,1,40,1,0,0,0,0,0,0,1,1,0
368,65,52237.65890517404,92,8,141.115353863621,18,24.896891055856702,2,0.9927778123407376,1,17,1,0,1,1,0,0,0,0,1,0
369,36,42834.79781158689,17,5,350.7167467436785,22,1.1313654831709568,1,3.983095875951602,0,79,0,0,0,1,0,0,0,1,1,0
370,21,40641.94705984819,43,4,132.1143489946532,8,9.840219632444136,1,3.1144293773458585,0,73,1,1,0,1,1,1,0,1,0,0
371,52,41948.92189637736,41,2,326.0558419840657,34,28.78394033619263,0,4.375120017554821,1,32,1,0,1,0,0,0,0,1,0,0
372,66,75736.34012009368,42,6,235.3818559531095,9,28.48515562489523,1,3.730182854441797,1,23,1,1,1,0,0,0,0,0,1,1
373,34,61578.22992553148,50,5,344.2097792001275,7,0.4355046103261291,0,1.767488459501938,1,75,1,0,0,1,0,0,0,0,0,0
374,61,42785.80809112863,84,6,497.7737386156613,30,6.12305988467875,3,3.084924187657743,1,60,0,1,0,0,0,1,0,0,0,0
375,45,13173.12461416571,40,7,472.0176343546529,18,29.813724266096447,2,0.5588312882245128,1,77,0,0,1,0,1,1,0,0,0,0
376,47,26833.032595902987,39,3,51.92679102624663,27,14.835469769394626,0,2.6384825406759305,0,82,0,0,1,0,1,0,0,1,0,0
377,46,57551.43623902817,23,9,448.4474439630376,16,17.228693518608893,1,0.8870613600741606,1,56,1,0,0,0,0,1,0,0,1,0
378,63,18176.66087916774,96,2,79.92085782864494,21,5.07596354712133,2,2.430252490146484,0,9,1,1,0,1,0,1,0,1,0,0
379,23,54394.90291177934,52,0,478.87096377193023,5,26.840634701880035,2,0.9932531359940474,1,69,0,0,0,0,0,0,1,1,1,0
380,52,34016.544127024616,47,6,176.82155559485813,55,7.014802559508475,2,4.799659131254368,0,62,0,1,0,1,1,0,1,1,0,0
381,58,51377.0866187101,63,4,221.91567368507197,29,5.770464137584142,5,2.853805808334775,1,64,0,0,1,0,0,0,1,0,0,0
382,54,50957.84452001214,97,6,91.23719232907752,47,6.920859859277812,3,4.609480933744895,1,22,0,1,0,1,1,0,0,0,0,0
383,41,51808.84900836066,69,4,100.52274124800932,37,27.59668890896616,3,0.6006480033459463,0,32,0,1,1,0,0,1,0,0,0,0
384,46,44083.672293822194,43,5,377.03325435319385,43,21.11511654458779,5,3.3694397774685405,1,47,0,1,1,1,0,1,0,1,0,1
385,66,43590.715615884015,48,2,474.9495060867312,22,23.081032195259223,1,1.881295258669791,1,2,1,1,0,0,0,1,0,0,0,0
386,63,39188.14371595342,34,5,324.8368227294393,14,11.373387109709157,0,2.443230481843563,0,85,1,0,0,0,0,0,0,0,0,0
387,48,57258.38475862835,40,4,372.13250698706497,57,27.284392746423784,0,4.428893278466104,1,92,0,0,0,0,0,1,0,0,1,0
388,52,62077.89012171423,75,3,392.8863850687191,19,23.703297774947757,6,4.910094926414351,1,52,1,0,0,1,0,0,1,0,0,0
389,50,31715.412161958106,61,5,168.26642354882375,35,22.542861138968902,1,1.6092137949500858,0,88,1,0,0,0,0,0,1,0,0,0
390,69,49225.57291561596,50,3,70.35333391409671,24,29.131114481821257,1,4.767139784089857,0,88,0,0,0,0,1,0,0,0,1,0
391,38,52948.73110231607,67,3,50.84273476362586,42,11.049285240721124,2,3.599271269967736,0,14,0,0,0,0,0,1,0,1,0,0
392,49,52756.56701934563,62,4,207.7921773293084,6,18.36811203919685,2,4.781362614607718,1,37,1,1,0,0,0,1,0,0,0,0
393,40,52501.544293947765,58,8,158.65890268964722,58,27.30689799941877,2,3.0306514937954447,1,27,1,0,0,1,1,0,0,1,1,0
394,50,43969.47784482164,33,5,78.04297627213354,3,23.74757940125998,3,4.8234032824616175,0,24,1,0,0,0,1,0,0,1,1,0
395,20,54185.456381938086,75,4,130.78773162215003,34,16.94503085094589,3,4.516049561663452,1,64,0,0,1,0,0,0,0,0,1,0
396,35,59270.4306647543,16,4,106.02450422057652,45,2.3787891749279457,1,1.0786628355145071,0,70,1,1,0,0,1,0,0,1,0,0
397,42,52115.54983733846,82,4,461.6952712778167,50,19.61643084271463,1,1.898554671957787,1,26,0,0,0,0,0,0,0,0,1,0
398,59,57589.09754800586,94,4,113.12024605662602,2,15.84401115034878,3,1.5937843618063037,1,54,0,0,1,0,1,0,0,1,0,0
399,48,64855.3011655626,48,7,291.9418087944556,15,5.606995798390329,1,3.0744469672261565,1,15,1,1,1,0,0,1,0,1,1,0
