,Age,Income,Loyalty_Score,Prior_Purchases,Avg_Spend,Recency,Browsing_Time,Clicks_On_Promo,Purchase_Frequency,High_Value_Customer,Engagement_Score,Gender_Male,Promotion_Type_Discount,Promotion_Type_FlashSale,Promotion_Type_LoyaltyPoints,Channel_Email,Channel_In_store,Channel_SMS,Time_of_Day_Evening,Time_of_Day_Morning,Will_Buy
535,22,53546.37014393673,89,4,307.74943246864706,22,16.057674765578895,3,1.522954512902663,1,29,0,0,0,1,0,0,0,0,0,0
536,53,62404.91583675976,96,6,494.8861273201776,4,13.63138439226218,2,4.422913384097019,1,87,1,1,0,1,1,0,0,0,0,1
537,51,61967.04009574125,33,4,83.05001157165043,32,1.1987316110442687,3,4.103204266483182,0,99,1,0,0,0,1,1,0,1,1,0
538,69,66895.50291493408,45,3,230.2495690918245,29,7.887013479362724,3,3.891421770447113,1,16,1,0,1,0,0,0,0,0,0,0
539,48,61760.49770697656,36,4,69.38643650266616,46,6.472371723156195,0,4.314347142735707,0,8,1,0,0,0,1,1,1,0,0,0
540,27,48409.07136442942,20,7,139.65189919518872,11,26.03632450939989,1,3.288423566832418,0,91,1,0,0,0,1,0,0,1,1,0
541,36,68329.95681460253,18,5,458.3619620773271,46,18.00621231908256,3,2.756468120950545,1,39,1,1,0,0,1,1,1,0,1,0
542,49,33931.18775460911,38,4,93.40704670539634,13,22.93412470344685,2,2.182707617771253,0,58,0,0,0,1,0,0,0,0,1,0
543,18,50087.78505088064,67,11,435.5851646190352,59,28.70909852870349,1,1.506938091834643,1,12,0,1,0,0,1,1,1,1,1,0
544,22,73456.03424074699,23,2,130.01145714953657,4,19.35677424853966,1,3.008352459411027,0,44,1,1,0,1,0,0,0,0,0,0
545,62,31246.30252819521,96,4,437.8031809419668,2,29.480038743001856,1,4.502715555713397,1,4,0,0,0,0,1,0,0,0,0,0
546,21,39837.86514504255,16,5,292.10988341105383,34,9.421745144398674,2,3.1729180504654626,0,25,1,1,1,0,0,0,1,1,1,0
547,33,60076.20936615937,59,4,445.1930034020796,43,5.669388751155526,3,4.638230877742865,1,70,0,0,0,0,1,1,1,1,1,0
548,41,55908.67959854229,69,4,118.2666400931842,22,12.158965650988051,1,2.106128163169236,1,67,1,1,0,1,0,0,0,1,0,1
549,33,36874.61888515633,68,1,392.9164480885217,5,14.176902506580658,0,3.6281208763737394,1,39,1,0,0,0,1,0,0,1,0,0
550,19,43757.089959047895,21,2,356.3143682362595,9,26.871310131292294,1,3.418994626081885,1,24,0,1,0,0,1,0,0,0,1,0
551,66,32288.269060244915,78,9,294.3200243268331,20,16.842219127196625,1,3.5169522982823382,1,85,1,0,0,0,0,0,1,0,1,0
552,45,64707.27499280858,95,6,414.7643049849378,21,8.836211882598707,1,3.4026890550835667,1,6,0,1,0,0,0,0,1,1,0,0
553,49,46161.77963494202,78,7,341.72421099216785,17,22.304765057738877,2,1.4974460372170255,1,97,0,0,0,0,0,0,0,1,0,0
554,44,76882.33866140948,70,6,444.6711160734873,12,15.22437492045822,1,1.1461590422741703,1,72,0,0,0,0,1,0,0,1,1,0
555,37,51216.50366060032,12,4,221.47796605350476,28,4.947745163727587,3,4.903827153044264,0,33,0,0,0,0,1,1,0,1,0,0
556,41,46703.89544895685,16,10,315.46543022321674,18,17.34691164897844,0,0.7038280797912554,0,48,0,0,0,0,0,0,1,1,0,0
557,29,45247.67358062304,81,3,441.7703791590703,3,27.350696650537788,7,2.6048141916272165,1,67,0,0,1,0,1,0,0,0,0,1
558,67,46337.00247211358,87,9,146.66632884686058,5,25.294416262527022,2,2.4128614271383784,1,2,0,1,0,1,0,0,0,1,0,0
559,52,51662.31642700705,14,0,268.58361047758444,53,17.6456181817964,1,2.120085311967843,0,38,0,0,0,0,0,1,0,1,1,0
560,50,87686.11364867479,61,8,482.33381977790106,52,11.374786899161144,3,4.018927341095193,1,40,0,1,0,1,0,0,1,0,1,1
561,50,44917.10494850961,71,7,263.120810672608,14,2.7006646568199137,1,3.854076297406322,1,56,0,1,1,0,0,1,0,0,0,1
562,68,45404.69808843036,46,1,163.77325033799315,48,14.14250280761555,2,4.573512155884732,0,88,1,0,1,0,0,0,1,1,0,0
563,60,50983.90768524768,32,3,207.9843074344572,26,22.587175182134416,0,2.27969386784115,0,21,0,0,0,0,1,0,1,1,1,0
564,54,66354.1175951639,15,4,448.2878537180509,19,10.872184220017015,3,3.0388078756825685,1,82,0,1,0,0,0,0,1,1,0,1
565,29,28685.231583908317,44,4,479.6973674453976,41,7.1398600839947655,2,4.515381713039543,1,35,1,0,1,0,1,0,0,1,1,0
566,20,56826.39105364468,17,5,477.54843920876266,17,27.948253606201508,4,4.9723162828492296,1,75,1,0,0,0,0,0,0,0,0,0
567,18,37738.62235968257,41,8,364.524076385857,54,24.66451544369397,0,4.861824630644097,1,75,1,0,0,0,1,0,0,1,0,0
568,50,58299.09033426424,54,8,279.32084997107563,39,19.184441020662327,3,3.730297420709304,1,67,1,1,0,0,1,1,0,1,0,0
569,57,42593.60086459316,44,4,132.21002070830383,42,4.189821983223529,1,1.1445240101458083,0,60,0,0,0,0,0,1,1,0,1,0
570,27,15438.4649036407,98,1,105.44945543170904,4,4.432774328144573,2,0.6043370530686196,0,23,0,0,1,0,0,0,1,1,1,0
571,60,55543.66404031228,5,7,76.8949734386058,42,3.1862657845277917,1,4.213482603813239,0,65,0,0,0,0,1,0,0,0,0,0
572,61,55417.17155520303,27,3,57.97170927903616,35,18.527270340093025,2,4.284239110213214,0,63,1,0,0,0,0,0,0,0,0,0
573,46,41313.79537280856,87,2,445.1525249475569,24,3.5553276145527466,3,3.858624087185613,1,23,1,0,0,0,0,0,0,1,0,0
574,30,40424.84209785496,78,7,414.088842111505,41,25.294553245992727,3,1.7596556869964906,1,86,0,1,0,0,0,0,0,1,0,1
575,29,30329.40912368521,79,2,305.51962122521184,13,29.78965355439773,4,3.37918036819337,1,42,1,0,0,0,1,0,0,1,1,0
576,48,61596.49912308307,43,8,499.4254645419713,33,11.053810722789091,1,1.923117988168734,1,94,0,1,0,0,1,0,0,1,0,1
577,63,63233.23673700213,97,6,478.8734324907385,15,13.664728424316213,2,2.527917107454161,1,64,1,0,0,0,1,0,1,0,0,0
578,19,36814.23672236165,31,4,344.7990368216179,15,21.378848591871797,2,2.2209578824122973,1,66,1,0,0,0,1,0,1,0,0,0
579,68,41900.98310691724,99,6,259.058555168114,31,28.1208748891404,2,4.61138039055525,1,81,0,0,0,0,0,1,0,1,0,0
580,67,49050.663182915545,17,5,118.47682225090831,43,26.833403829335914,1,1.55370798834744,0,41,0,1,1,1,1,0,0,0,1,0
581,52,84062.9792155332,92,3,282.0172123644586,28,1.8219956796204728,3,3.099249070581876,1,20,0,1,0,0,0,1,0,0,1,0
582,40,58176.82621383399,83,9,120.98465279848728,10,5.155246896447274,2,2.1244168806523662,1,9,1,0,0,0,0,0,0,1,0,0
583,34,35848.76727487431,54,5,229.30308691078503,57,22.66245623687799,3,3.483820003614016,1,57,1,0,1,0,0,0,1,0,0,0
584,43,54556.70464235758,62,5,474.19164879473794,7,20.69790393017017,1,3.0405341352986373,1,75,0,1,0,1,0,1,0,1,1,1
585,25,29349.62689042877,87,6,203.89054520103684,33,4.083235961799685,0,4.657899566146733,1,17,0,0,0,1,1,0,0,0,1,0
586,46,60769.85464874256,32,5,118.7542731395602,7,15.111731001846872,1,0.9572546826554592,0,78,0,0,1,0,0,0,0,1,1,0
587,43,75133.21090316729,40,4,312.0784719062966,5,23.446357469450337,0,1.4928837789054352,1,82,1,0,0,0,0,0,0,1,0,0
588,27,75196.87527625938,13,3,321.06387835736246,26,6.641542399654539,3,3.948565837239751,1,18,1,0,1,0,0,0,0,0,0,0
589,43,61023.40255211508,84,2,137.21190911056212,55,26.15150030846652,3,2.159540779526796,1,63,0,0,0,0,0,1,0,1,0,0
590,51,41248.81466197806,35,6,138.4639644118821,16,1.6838560671290022,1,1.2460270380292575,0,72,0,0,1,0,0,0,1,0,0,0
591,68,30486.47365228811,5,3,495.29740609617215,57,23.48763304353541,1,2.7649456666042447,0,93,0,0,0,0,1,0,0,0,0,0
592,58,28996.924349463363,73,4,159.4764827879954,8,18.51298510371712,1,3.4346392772512377,1,72,1,0,1,0,0,1,0,1,1,1
593,24,7906.743357521853,29,6,427.1864156526128,22,9.524460464965038,1,0.7017202136907437,0,26,1,1,1,1,1,0,0,1,1,0
594,21,60407.83644511882,70,4,261.6457214956908,34,21.65588319542315,2,1.8122985021535007,1,92,0,0,0,1,0,1,0,1,1,1
595,67,48457.46719663401,25,7,245.7451575107276,40,23.492737275019675,0,4.142401419632193,1,72,1,0,0,0,0,0,0,1,0,0
596,62,63638.24249679691,95,9,182.7330872736886,28,28.02357924198868,1,2.841100549745874,1,84,0,0,1,1,0,0,0,0,0,1
597,28,71420.47227852182,22,10,398.2216086015488,46,11.096462697412482,4,0.6592064682799399,1,72,0,1,0,0,0,0,0,1,1,0
598,46,51498.58315853615,66,7,446.29739529869966,36,20.61190040580065,1,1.768779523736154,1,78,0,0,0,0,0,1,0,1,1,0
599,53,52189.42414569725,45,6,167.50735770158613,56,18.11822668034726,4,3.376132951907396,1,13,1,1,1,0,0,0,1,1,1,1
600,42,43035.19483253801,69,5,92.79350120710129,47,15.803661476766944,1,1.3971176131011114,0,17,0,0,0,1,0,1,1,0,1,0
601,38,44808.73374241388,91,4,111.61379879852444,7,26.723452577235637,1,4.223261327987364,1,26,0,1,1,0,0,0,1,1,0,1
602,53,60927.04868709401,89,2,406.7615906448098,52,0.1947026927381696,1,3.544591581876489,1,6,1,0,1,1,0,0,0,1,1,0
603,27,47384.374544520346,72,3,246.1221100938316,40,8.535137022497569,1,2.621205774265069,1,81,0,0,1,0,0,1,0,0,0,1
604,54,45214.88499870764,1,4,109.36159628482532,59,16.194489462390422,1,4.620307014800532,0,4,0,1,0,1,1,0,0,0,1,0
605,26,49725.24710835723,84,10,203.12969288883104,43,5.430968522932915,0,2.2631034691609777,1,89,0,0,0,1,0,0,0,0,1,1
606,41,63294.952940923846,44,2,281.40596728387385,28,27.245209358609472,2,1.5578303475383837,1,7,0,1,1,1,0,1,1,1,1,1
607,52,39610.07663254846,87,1,433.4232577302537,59,19.46309401662916,0,3.476313466370154,1,17,1,0,0,1,1,0,0,0,0,0
608,66,49002.07223671951,96,4,338.7844644013288,2,14.388701539496497,3,3.0798283436156684,1,86,1,0,0,0,1,0,1,1,1,0
609,52,53679.16756667645,75,9,129.21476048600033,9,24.45958259609297,1,2.008615554190513,1,92,0,1,1,0,0,0,0,0,1,1
610,65,67403.32855377859,39,6,121.4162205612514,6,13.5814971248066,4,2.046490525957897,1,50,1,1,0,0,0,0,0,0,0,0
611,53,46410.54834800872,54,10,235.55039703499517,55,16.803725056707286,1,2.291946388853458,1,6,1,1,0,0,0,0,0,1,1,0
612,35,39232.64920922417,88,6,83.83678146579038,58,0.1822547670622378,2,1.8101235536571616,0,30,1,0,0,1,0,1,1,0,0,0
613,66,42734.585835914666,75,4,390.0097378777429,1,11.0344458528327,4,3.696086328624151,1,74,1,1,0,0,0,0,0,1,0,1
614,56,65795.8614952307,29,4,230.65421913669744,3,4.249835123293995,0,3.431112822730424,0,56,1,0,0,1,0,0,0,0,1,0
615,49,80499.57947905197,54,9,204.3606977516256,10,20.721691551802504,2,2.483499436458767,1,39,1,0,0,1,0,0,0,0,1,0
616,41,30293.63279470951,90,5,279.09874957614613,37,14.422906073374438,2,2.2903460410065675,1,14,1,0,1,0,0,0,0,0,1,0
617,40,33570.475773952145,16,4,369.0305616932815,44,9.1225509617819,1,2.1427307121186727,0,54,1,1,0,0,0,0,0,1,0,0
618,49,47468.04819946782,99,2,306.20612502187345,23,14.088186947215096,3,1.7756074462651408,1,22,0,0,0,0,0,1,0,0,0,0
619,54,51664.34144102065,20,5,411.0812517748942,33,6.36793364974525,3,0.8856349842067672,1,57,0,1,0,1,0,0,0,1,0,1
620,29,61804.54348332493,46,4,333.21315374155284,9,27.760090311335603,2,1.7069210848512524,1,41,0,0,0,0,0,0,0,0,1,0
621,66,36633.0048709777,67,5,404.5866203337187,53,1.7137817132722988,4,1.9454060691187929,1,90,0,0,0,0,0,1,0,0,1,0
622,30,34053.36445025804,65,2,363.5520231041037,13,25.975969355354,1,2.964578028194045,1,10,0,0,1,0,0,0,0,1,0,0
623,40,52071.307297004445,58,6,136.90527811868142,28,15.389627783127192,2,3.982048290851224,1,2,0,0,1,0,1,0,0,0,0,0
624,42,46123.98919689247,53,5,73.55950258360944,51,18.60650023455064,4,2.2806596517531426,0,67,0,0,0,0,1,0,0,1,0,0
625,52,63900.81496657287,1,4,456.5285602265217,7,9.147908065170244,1,4.751406076334413,1,48,0,0,1,1,0,0,0,1,1,1
626,58,57310.39704785575,81,4,475.5452744219379,26,29.004258742150206,2,4.223074835485231,1,42,1,0,0,0,0,0,0,0,0,0
627,47,58330.69021449828,66,2,377.1195334841625,16,8.527343659732745,0,4.931608315476853,1,11,0,0,1,0,0,0,0,0,0,0
628,34,48432.779804347,29,4,375.89262021317705,40,17.707452114495098,0,4.442913684686667,1,74,0,0,0,0,0,0,1,0,0,0
629,66,85333.70387852308,84,6,171.5661862223493,58,29.803159482703155,2,3.2752667718922064,1,12,1,0,1,0,1,0,0,0,1,0
630,37,37433.7802760936,70,5,294.0987689968248,26,26.44472245186503,3,3.193156795175235,1,14,1,0,1,0,0,0,1,0,0,0
631,65,59162.14750632163,8,7,496.5078486670737,51,16.13626177605457,0,1.0828675703939767,1,30,0,0,1,0,1,0,0,1,1,0
632,42,30954.65019390339,29,1,435.2646191315088,39,29.71219823671964,5,3.750796620012055,1,60,0,0,0,0,0,1,0,0,0,0
633,39,33897.98483390822,51,2,186.97745864839848,55,21.070958865805174,1,3.200930859167021,0,77,0,0,0,0,0,1,0,0,0,0
634,30,40889.81601851818,33,5,185.47063956405063,32,6.340142442640099,5,2.781194465281932,0,30,1,0,0,0,0,0,1,1,0,0
635,36,74439.85004927039,3,6,267.6097810166266,36,12.22732669203061,2,3.619790926507799,1,38,0,1,0,0,0,0,1,1,0,0
636,66,53958.416456810286,60,8,232.06939977550303,42,10.101350686945375,5,2.4982152927709715,1,75,1,0,0,0,1,1,0,0,0,0
637,53,41142.82897183437,35,5,217.0188708260786,57,10.386009877308554,2,2.857368480837288,0,65,0,1,0,1,1,0,0,0,0,0
638,29,55616.5448893186,69,9,332.1373589627465,1,22.837647536860004,2,2.2925853716146536,1,91,1,1,0,0,0,1,1,0,0,1
639,58,50527.21822136763,91,1,55.1716113350919,49,17.56946152545653,5,3.728169020168104,1,47,1,1,0,0,0,0,0,0,1,0
640,36,42620.39946291321,76,3,393.5028362149746,21,1.2389720765269034,0,4.444749367465497,1,39,1,1,0,1,0,0,0,0,0,1
641,29,29050.567163176587,84,5,383.0238485041032,13,26.335709661164184,4,4.283802226096712,1,49,0,0,0,0,0,1,0,1,1,0
642,26,71578.13726768435,20,4,423.6465562676156,51,8.97420460035692,2,4.03711372422261,1,73,0,0,0,0,0,1,0,0,0,0
643,24,53147.27193065063,73,2,428.65280298806607,26,29.912538819702995,4,0.5620446704504791,1,58,1,0,0,0,0,0,0,1,1,0
644,45,82606.07560202359,39,4,304.8798626422108,45,28.630302837010092,1,4.603462087448567,1,90,1,0,1,0,1,1,1,0,1,1
645,31,64104.8243081132,4,2,401.0332710304808,9,28.22186842879076,4,1.7369407432552728,1,89,1,0,0,0,1,0,1,1,1,0
646,48,58269.795871415634,19,3,271.57780646623365,37,24.35271536151281,3,4.495882743335192,1,17,0,0,1,1,0,1,0,0,0,0
647,69,43471.93507074549,91,9,478.1884263882352,23,6.696338617337922,6,1.3863564639021944,1,6,1,1,0,0,0,0,1,0,0,0
648,36,33569.81654214625,45,5,135.81433840434562,1,16.025719046460583,1,2.4784058814113177,0,15,0,0,1,0,1,0,0,0,0,0
649,64,46734.03523267329,43,2,462.0276914332547,2,6.80664854206674,2,3.872294574471112,1,67,0,0,1,0,1,0,1,0,0,1
650,33,33135.61108691254,13,6,166.33866257047538,43,7.864296122109581,1,3.3812552537472764,0,95,1,0,0,1,0,0,0,1,0,0
651,22,59752.85571096132,13,6,96.2255181590834,28,18.367457906144693,1,2.371648721132434,0,28,1,1,0,0,1,0,1,1,0,0
652,52,74489.78746545696,60,6,247.59700133313527,36,1.320923006056595,3,3.553807355331253,1,73,0,0,0,1,1,0,0,1,1,0
653,29,46086.31600824305,57,4,326.71275908722674,31,29.08681114793916,3,2.970272795209878,1,44,0,0,0,0,0,0,1,0,0,0
654,42,64167.36458586795,86,8,153.9454429399785,41,27.568327860081137,1,1.7408133798598953,1,18,0,1,0,0,1,0,1,1,0,0
655,69,39661.56394674715,92,5,300.10830851493404,5,11.484950407515822,2,3.4084825047371288,1,32,1,0,1,0,0,0,0,0,1,0
656,38,45462.997426889735,52,8,413.5520106205272,37,15.5111311954067,3,1.419111888550355,1,83,0,1,0,1,1,0,0,0,0,1
657,53,37775.54023151836,53,9,165.68823461167523,25,14.036970636105991,5,3.6229472791662447,1,69,0,1,1,0,0,0,0,0,0,1
658,40,18003.004473942343,86,5,311.1450106613913,8,26.477773380662345,0,0.5139989493045927,1,44,1,0,0,1,0,0,0,0,0,0
659,33,49451.99975122084,43,6,202.6906682868861,34,20.68919610185172,1,2.969476311927964,1,70,0,0,0,0,0,0,1,0,1,0
660,56,51926.77606396629,83,6,288.3958103887161,39,8.415526297988256,2,2.3048043240026344,1,63,1,0,0,1,0,1,0,1,1,0
661,62,65987.91498142456,72,6,350.1135588087363,49,13.460553508512376,5,1.8639669821087628,1,76,1,0,0,1,1,0,0,0,0,0
662,59,61931.573790039314,72,6,207.6901573172416,32,12.926082673034236,2,2.8206858525558687,1,58,1,1,1,0,0,0,0,0,1,1
663,56,62134.29348558493,42,2,497.5172971034603,58,28.784121531689166,1,3.4039023464114964,1,47,1,0,0,1,0,0,0,0,1,0
664,31,35389.45665323184,90,2,303.6988392933384,59,5.341796224387725,3,4.843905197960592,1,17,1,1,1,1,1,0,1,0,0,1
665,48,56892.45959106038,26,6,421.0077015918224,11,2.7783324851034283,1,4.248790204496439,1,39,1,0,1,0,0,0,0,1,0,0
666,22,73738.90948222388,23,8,376.310850309856,47,26.430503081634537,0,3.727174473877149,1,59,1,1,0,1,1,1,0,0,1,1
667,52,55698.01776063622,43,6,433.7623911663264,25,26.91091108622554,2,2.6553511025561587,1,7,1,0,0,0,1,1,0,0,0,0
668,40,77428.90419597496,77,8,128.21042954235557,3,26.164998728573725,2,2.264648538489594,1,63,1,0,1,1,0,0,1,1,1,1
669,46,80284.49166679796,28,5,150.14916937745193,45,15.378209777204134,2,0.6463834456369875,0,57,0,0,0,0,0,1,0,0,0,0
670,60,45972.97594562532,9,6,269.3350300506306,50,19.82635840525687,1,2.1159360637657167,0,75,1,0,0,0,0,0,1,0,0,0
671,28,39545.90382379142,20,8,433.547904418449,52,16.944555122073417,2,4.317697124026775,1,34,0,0,0,1,0,0,1,1,1,0
672,35,38578.06751871575,56,2,138.92296162588644,32,2.176489999026588,3,2.2281106188933046,0,53,0,0,1,0,0,0,0,0,1,0
673,64,27257.962698451694,83,8,486.97962444828426,52,17.9154634173316,4,2.577132495779659,1,66,1,0,0,0,0,0,1,1,0,0
674,29,42223.95650876717,39,2,107.42103874181365,35,0.5070630029574164,1,1.7232549081120714,0,78,1,0,1,0,0,1,0,0,1,0
675,26,68114.98174634369,51,8,128.7850753312286,32,9.817123545756877,0,1.7335974146601505,1,82,1,0,1,1,0,0,1,0,0,1
676,27,16939.4363712314,12,3,125.25520251473394,34,27.975548018607697,3,0.7784229240128677,0,48,0,1,0,0,1,0,0,0,1,0
677,61,34438.19898929381,79,9,313.7026788655788,37,9.190953562110646,2,3.262117665289104,1,60,1,0,0,0,0,0,0,1,0,0
678,34,48093.028375220034,95,7,462.8934867184862,52,28.20081661506301,1,2.516312313704059,1,43,0,1,0,0,0,1,0,0,1,0
679,55,36842.221990674494,55,7,164.80012422489725,5,7.579005318762402,1,3.226823633708576,1,73,0,1,0,0,1,0,0,1,1,0
680,24,42090.7108363967,78,4,298.8665840563526,45,9.50541098979982,0,2.960991050129837,1,4,0,1,0,0,0,0,0,0,0,0
681,63,42315.05488366545,11,8,129.09762952135733,28,18.88938414351275,3,4.094800642837287,0,78,1,0,0,0,1,0,1,1,0,0
682,30,46136.89669907377,26,3,334.0116032935093,28,22.872646486399915,4,3.879553605401627,1,75,1,0,1,0,0,1,1,1,0,1
683,57,39058.17955835392,42,5,105.46085128078028,8,15.091494263346032,2,3.9715423391204574,0,94,0,0,0,1,0,0,1,0,1,0
684,59,37831.80179216678,27,3,271.08984538071405,27,26.475259047105247,2,2.74657553123754,0,91,0,0,1,1,1,0,0,0,0,0
685,26,64014.64618881847,11,4,344.83181615459034,16,1.3031886061575155,2,2.092466081092687,1,93,0,0,0,1,1,0,0,1,1,1
686,67,65744.81266790518,38,2,310.6075625399796,18,27.67362567516768,4,4.700464657398288,1,52,0,0,1,1,0,1,1,0,0,1
687,44,29291.84982128886,98,2,113.00021721533412,25,5.9696032168727,3,0.7442139817244928,0,32,1,0,0,0,0,0,1,1,0,0
688,19,8606.039010906738,43,5,122.6180171816732,58,26.538738478031213,2,1.1867958853260363,0,94,1,0,1,0,1,0,0,0,0,0
689,22,65950.62274356396,19,9,352.1259521712447,48,12.085809066642776,1,2.3881959147948786,1,90,0,1,0,1,1,0,1,0,0,1
690,46,31567.993721717936,64,6,414.0091832403992,1,24.999435970544027,0,3.2628094365560503,1,94,0,0,0,0,0,1,0,0,1,0
691,54,53191.1725768961,6,5,458.6334811383159,8,20.182799939130483,1,0.5369016866302474,1,51,0,0,0,0,0,0,0,0,0,0
692,55,26514.92190457674,46,1,416.1251819057526,21,5.360654811100036,2,3.7369526869001386,1,10,1,0,0,0,1,0,1,0,1,0
693,36,69466.32477889508,42,6,488.2657454992376,34,27.549622339455308,2,3.014269442554616,1,12,1,0,0,0,0,0,1,0,0,0
694,25,88155.01842952293,92,6,233.71331187431093,24,7.440969975604943,3,2.681162414046164,1,97,0,0,1,0,1,0,0,1,0,1
695,65,52742.10363808005,65,3,199.02458939991544,37,7.399789548980472,1,2.405727674725407,1,98,1,0,0,0,0,1,0,0,0,0
696,62,48588.46027310725,99,4,62.682823555302605,26,24.44394900945768,0,2.83769164283281,1,82,1,0,0,1,0,0,0,0,0,0
697,18,45167.90637214904,72,4,252.45313519464204,47,3.2656103416183786,1,1.228035805167864,0,39,0,0,0,0,0,0,1,1,1,0
698,39,61726.98966969368,59,4,343.1171985859546,14,6.738873600476763,3,0.9892028267464212,1,80,1,0,1,0,0,0,0,0,1,1
699,69,58515.30126401878,52,5,416.933888595114,58,15.159959445289765,4,1.803368654383273,1,68,1,0,0,0,1,1,1,1,0,0
700,34,65052.47680329297,47,7,170.35492224846664,29,24.93126315773007,0,3.692771563933961,1,10,1,0,0,1,0,0,0,0,0,0
701,24,40581.25216102876,7,7,281.1160743661807,30,4.509770844644297,3,3.1472954772597337,0,92,1,1,0,0,1,0,0,1,0,0
702,42,55101.76559606967,11,5,347.9043040763209,3,16.475280211919156,8,2.660553579285557,1,82,1,0,1,0,1,1,0,0,0,1
703,62,41862.97899940706,61,13,298.2212896928422,7,21.36609369490789,1,3.071844346531821,1,73,1,0,0,0,0,0,1,0,0,0
704,21,34134.265278949184,68,8,173.30932283108348,36,25.831797219006944,1,3.0166610586770446,1,86,0,0,0,0,0,0,0,1,0,0
705,53,49384.768684948045,25,2,408.3270972327781,11,28.073410250046365,1,1.881688664704664,1,10,0,0,0,0,0,0,0,0,0,0
706,23,36162.30904434377,12,3,128.01245561237016,32,23.56073344262108,1,0.9385517626012664,0,23,0,1,0,0,0,1,0,1,0,0
707,48,67605.90496613883,26,5,457.2409252038638,59,19.619569106837854,1,4.535520658983728,1,77,1,0,0,0,0,0,0,0,1,0
708,36,37071.19432976266,12,9,478.6685370746651,58,13.065240550851698,6,3.1996006818076155,1,88,1,0,0,0,0,0,0,0,0,0
709,61,55453.1891103104,43,7,214.50796793386797,12,3.4520936102337467,2,3.639865998563832,1,13,1,0,1,0,0,0,0,0,0,0
710,56,40948.66551860416,51,6,219.2818057186783,15,21.32114205651309,3,2.587987509651298,1,48,0,1,0,0,0,0,0,0,1,0
711,44,54155.941256562684,37,7,384.47521651273735,38,29.78284540381706,3,3.904162609894532,1,89,0,1,0,0,1,1,0,0,0,1
712,27,42140.05139816966,46,5,255.3298693484003,58,22.129141782489786,5,3.1302376879040024,1,44,1,1,0,1,0,1,0,1,0,1
713,43,31141.830877136937,53,6,62.87456461965584,24,0.5996617027580158,2,0.742105049437356,0,93,1,0,0,1,0,1,1,1,1,0
714,36,57256.59111427768,88,4,463.9445274538584,1,14.938173343450975,1,4.50543665927161,1,80,1,1,0,0,1,1,0,1,1,1
715,56,46468.76567130167,80,3,243.8376538845933,18,18.477934311238823,1,1.8749126605454909,1,64,1,0,0,0,1,1,1,0,0,0
716,20,54289.774110836894,13,7,141.5727952431401,46,20.721258612975006,2,1.1205084983960096,0,40,1,0,0,1,0,0,0,0,0,0
717,62,43567.35596554344,89,6,300.04883291695376,56,21.619802484461182,2,0.896184534669421,1,6,0,1,1,1,0,0,1,0,0,1
718,30,30080.95229347322,54,4,148.50777316609245,7,16.787442392374068,1,3.7419814122894985,0,72,0,1,0,1,1,1,0,1,0,0
719,67,66247.67895584385,57,5,142.70989985672352,42,6.778473948753784,0,3.667857650619619,1,98,1,0,0,0,0,0,0,0,1,0
720,45,61051.36633161632,4,5,295.5790973257847,41,28.271799778148747,0,3.650729561659718,1,82,0,1,0,0,1,0,0,0,1,1
721,37,41495.58536670134,75,3,225.96903148526107,2,20.93032738314349,1,4.620887477067047,1,43,1,0,0,1,0,0,0,0,0,0
722,45,51046.68820248197,96,2,307.84697521395003,40,7.181517102395342,2,2.070243598989432,1,32,0,0,1,0,0,0,0,0,0,0
723,25,65630.29224744406,49,1,498.5714465650582,54,9.737422784881158,0,3.025098753615154,1,49,1,1,1,0,1,1,0,1,1,1
724,58,43144.42496206405,7,3,436.55816946684575,31,27.66563735184805,2,3.2877301234745726,1,74,1,0,0,1,0,1,1,1,0,0
725,56,45471.73242214172,11,2,53.45185968040494,33,26.63580708254934,1,4.907668228549082,0,98,1,0,0,1,0,0,0,1,1,0
726,18,53654.487500110605,92,6,72.75006929182538,52,12.213878506906878,1,1.9055576467336632,1,87,1,0,0,1,0,0,0,0,0,1
727,20,43113.63404668121,54,4,324.5357480590601,30,1.2453859375443843,2,4.803490399567732,1,19,0,0,0,0,1,0,1,0,0,0
728,30,62856.379954805336,87,4,331.8152365095341,31,1.550071329928752,3,1.1693044988707162,1,84,1,0,1,0,1,0,0,0,0,1
729,45,47466.48829538843,45,7,445.185879834197,34,8.589156898459832,3,3.9380065521252887,1,52,1,0,0,0,1,1,0,0,0,0
730,66,38239.46187509039,23,4,333.0757285348216,7,18.910754358236083,0,3.347986550091857,0,52,1,1,0,1,0,0,1,1,0,0
731,42,59129.58244810992,28,3,152.47154233208403,25,17.5674195965034,4,4.176032167723943,1,34,1,0,0,0,0,0,1,0,1,0
732,50,32868.0402585298,57,4,260.8323024666429,16,19.05145082962389,2,0.6290850813793121,0,59,0,0,1,0,1,1,0,1,0,0
733,55,80223.1784168632,26,4,414.0434303020349,22,21.54676086076999,3,0.8515896932257512,1,81,0,1,0,1,0,1,0,1,0,1
734,23,73737.44545370304,25,5,465.2712340692672,36,0.6690643824228785,2,0.8136310080611564,1,5,0,0,0,0,0,0,0,0,0,0
735,61,57702.43215381523,54,6,156.6118035350191,53,3.2420592956560417,3,3.168317549737795,1,66,1,0,0,1,0,1,0,0,0,0
